User_ID,Age,Gender,Sleep_Duration,Stress_Level,Diet_Type,Daily_Screen_Time,Exercise_Frequency,Caffeine_Intake,Reaction_Time,Memory_Test_Score,Cognitive_Score
U53125,38,Male,6.1,4.0,Vegetarian,12.0,Medium,97,453.1,45.0,36.24
U53126,58,Female,,4.0,Vegetarian,1.6,High,419,293.1,81.0,100.0
U53127,29,Female,4.2,1.0,Non-Vegetarian,3.1,Medium,130,239.1,49.0,88.8
U53128,31,Male,6.4,,Vegetarian,11.5,Low,486,301.81,47.0,52.03
U53129,20,Female,8.5,7.0,Non-Vegetarian,4.4,Medium,361,294.72,65.0,77.56
U53130,37,Female,5.4,1.0,Non-Vegetarian,10.2,Low,481,344.23,73.0,58.01
U53131,55,Female,6.3,9.0,Non-Vegetarian,11.2,Low,317,394.55,83.0,42.2
U53132,52,Female,7.2,2.0,Vegetarian,9.1,Medium,157,401.77,45.0,54.15
U53133,41,Male,9.7,5.0,Vegetarian,10.8,Medium,268,296.7,64.0,75.39
U53134,42,Male,7.4,6.0,Vegetarian,11.1,Low,269,275.17,61.0,60.41
U53135,19,Female,,5.0,Non-Vegetarian,7.4,Low,314,346.04,85.0,70.05
U53136,28,Female,5.5,1.0,Non-Vegetarian,5.5,Low,436,518.7,70.0,35.58
U53137,29,Male,6.3,,Non-Vegetarian,1.9,High,145,421.77,60.0,72.55
U53138,33,Male,,8.0,Non-Vegetarian,11.2,Medium,390,307.24,87.0,66.29
U53139,40,Female,7.5,9.0,Non-Vegetarian,8.3,Medium,8,212.07,86.0,97.04
U53140,33,Male,8.7,7.0,Non-Vegetarian,11.7,High,363,392.2,80.0,63.22
U53141,51,Female,5.5,6.0,Vegetarian,8.0,Medium,32,510.47,53.0,32.78
U53142,47,Female,6.0,6.0,Non-Vegetarian,2.3,Low,236,584.51,55.0,16.91
U53143,26,Female,9.2,9.0,Vegetarian,4.9,High,381,461.06,89.0,63.09
U53144,40,Female,4.0,3.0,Non-Vegetarian,1.3,Medium,202,444.1,78.0,65.99
U53145,21,Male,7.5,,Vegetarian,10.2,Low,351,200.45,92.0,90.27
U53146,45,Male,7.1,3.0,Vegetarian,8.0,Low,473,579.49,99.0,34.66
U53147,59,Female,7.9,7.0,Vegan,8.5,Low,150,492.23,66.0,32.01
U53148,24,Female,6.7,6.0,Non-Vegetarian,2.6,Low,84,374.53,,56.4
U53149,42,Other,5.7,2.0,Vegetarian,2.6,Low,328,382.13,49.0,52.75
U53150,54,Female,6.8,3.0,Vegetarian,9.2,Low,185,507.01,42.0,21.6
U53151,24,Male,5.7,4.0,Non-Vegetarian,6.5,Medium,276,383.82,92.0,75.16
U53152,38,Male,4.6,10.0,Vegan,6.2,Medium,473,355.55,52.0,42.18
U53153,57,Male,5.1,3.0,Vegetarian,10.7,Medium,12,237.71,87.0,96.79
U53154,51,Male,6.5,9.0,Vegan,6.9,Medium,319,503.6,47.0,22.84
U53155,57,Male,6.9,1.0,Non-Vegetarian,10.1,Medium,128,484.04,67.0,51.92
U53156,54,Female,8.1,,Vegan,9.8,Low,498,504.36,76.0,20.48
U53157,25,Female,7.9,4.0,Non-Vegetarian,9.7,High,64,549.38,91.0,55.91
U53158,19,Male,6.6,9.0,Non-Vegetarian,6.0,Low,463,308.8,76.0,58.47
U53159,38,Other,8.3,5.0,Non-Vegetarian,2.8,Medium,34,304.88,54.0,82.91
U53160,37,Male,9.2,4.0,Non-Vegetarian,10.7,Low,431,443.27,81.0,47.35
U53161,30,Male,6.4,,Non-Vegetarian,7.6,Medium,490,205.41,,85.86
U53162,29,Male,6.2,,Vegetarian,9.8,Medium,290,345.84,64.0,65.26
U53163,20,Female,10.0,,Non-Vegetarian,4.5,Medium,327,581.0,54.0,25.88
U53164,20,Male,6.2,6.0,Vegetarian,10.6,Low,346,579.99,49.0,0.41
U53165,19,Male,,10.0,Non-Vegetarian,2.1,Low,89,405.3,91.0,66.22
U53166,31,Male,8.0,2.0,Vegetarian,6.7,Medium,360,220.72,61.0,93.46
U53167,20,Female,7.9,4.0,Non-Vegetarian,4.6,Medium,178,218.38,63.0,97.44
U53168,45,Male,7.5,5.0,Non-Vegetarian,11.3,High,169,345.57,58.0,66.08
U53169,25,Female,9.3,1.0,Non-Vegetarian,7.8,Low,262,327.37,99.0,89.6
U53170,47,Male,4.6,2.0,Vegan,9.3,Medium,301,256.8,62.0,78.43
U53171,28,Male,,5.0,Non-Vegetarian,6.8,High,7,598.78,,27.26
U53172,32,Female,6.1,10.0,Non-Vegetarian,8.5,Medium,214,366.95,84.0,61.01
U53173,34,Female,4.2,9.0,Non-Vegetarian,4.7,Medium,31,442.04,65.0,46.56
U53174,27,Other,5.7,1.0,Non-Vegetarian,6.0,Medium,220,462.53,77.0,62.41
U53175,56,Male,9.0,9.0,Non-Vegetarian,7.5,High,300,383.8,56.0,56.78
U53176,47,Male,4.6,1.0,Non-Vegetarian,1.4,Low,420,351.2,85.0,75.67
U53177,33,Other,,3.0,Vegetarian,8.9,Medium,32,286.14,,100.0
U53178,35,Female,7.5,10.0,Non-Vegetarian,3.0,Low,309,422.44,64.0,40.91
U53179,47,Male,8.3,1.0,Non-Vegetarian,8.0,Medium,49,585.95,,35.46
U53180,18,Male,9.4,,Vegetarian,5.2,Medium,461,541.98,77.0,52.95
U53181,56,Female,5.8,3.0,Vegetarian,4.5,Medium,269,265.76,65.0,86.68
U53182,57,Male,7.1,9.0,Non-Vegetarian,5.1,Medium,105,216.63,76.0,93.35
U53183,18,Male,8.1,7.0,Non-Vegetarian,9.0,Medium,6,298.86,72.0,79.77
U53184,53,Male,8.8,7.0,Non-Vegetarian,4.7,High,434,410.81,45.0,51.9
U53185,52,Male,8.1,6.0,Vegetarian,11.8,High,51,559.02,61.0,32.81
U53186,42,Male,9.8,9.0,Non-Vegetarian,6.5,Medium,328,498.38,71.0,42.73
U53187,36,Female,5.5,5.0,Non-Vegetarian,7.2,Medium,407,492.64,89.0,49.45
U53188,50,Female,9.8,4.0,Non-Vegetarian,4.2,Medium,221,514.86,66.0,53.07
U53189,23,Female,7.6,3.0,Non-Vegetarian,10.6,Medium,17,259.11,79.0,94.28
U53190,55,Female,9.4,6.0,Vegetarian,8.1,High,316,481.49,64.0,50.08
U53191,42,Female,5.0,9.0,Non-Vegetarian,9.4,Low,458,534.41,42.0,0.0
U53192,47,Female,6.2,3.0,Non-Vegetarian,9.2,Medium,38,480.33,76.0,54.79
U53193,44,Male,5.3,6.0,Non-Vegetarian,11.2,High,228,228.13,83.0,90.72
U53194,35,Male,7.9,1.0,Vegan,3.0,High,406,553.94,66.0,51.86
U53195,28,Female,4.1,3.0,Vegetarian,6.8,Medium,409,466.06,70.0,46.14
U53196,42,Male,4.9,10.0,Non-Vegetarian,6.7,Medium,94,305.48,52.0,57.96
U53197,39,Male,6.5,1.0,Vegetarian,10.0,Medium,18,355.03,41.0,61.97
U53198,46,Female,7.1,7.0,Vegetarian,4.1,Low,242,545.84,53.0,19.74
U53199,42,Female,6.8,4.0,Vegetarian,1.1,Medium,56,284.7,72.0,96.38
U53200,40,Female,9.8,2.0,Non-Vegetarian,5.5,Low,28,546.8,42.0,31.66
U53201,27,Female,9.4,2.0,Non-Vegetarian,2.0,Low,445,267.19,85.0,95.87
U53202,48,Female,8.8,5.0,Vegan,4.7,Medium,145,386.7,63.0,69.7
U53203,56,Male,7.2,6.0,Non-Vegetarian,2.4,Medium,106,277.45,60.0,85.44
U53204,41,Female,,5.0,Non-Vegetarian,6.7,Medium,349,399.18,57.0,54.54
U53205,42,Male,5.6,,Non-Vegetarian,6.5,Medium,382,402.35,73.0,50.25
U53206,23,Female,8.1,10.0,Non-Vegetarian,9.2,Low,364,344.41,50.0,37.72
U53207,43,Male,7.8,4.0,Vegetarian,10.3,Low,466,555.35,54.0,12.27
U53208,40,Male,6.7,5.0,Non-Vegetarian,9.7,Low,85,551.09,55.0,17.8
U53209,35,Male,6.8,8.0,Vegetarian,11.1,Low,402,387.31,77.0,41.86
U53210,50,Male,8.7,8.0,Non-Vegetarian,8.7,Medium,395,585.25,81.0,28.41
U53211,28,Male,8.1,9.0,Vegan,3.9,Low,463,443.56,82.0,45.16
U53212,21,Male,4.4,1.0,Non-Vegetarian,3.3,Low,178,527.01,60.0,35.46
U53213,59,Male,4.7,1.0,Vegetarian,8.0,Medium,282,313.56,47.0,66.0
U53214,47,Male,9.3,5.0,Vegetarian,8.0,Low,261,405.48,49.0,43.3
U53215,45,Male,6.8,8.0,Non-Vegetarian,3.9,Medium,450,557.35,65.0,27.36
U53216,20,Female,7.1,5.0,Vegan,2.7,High,449,313.33,80.0,88.95
U53217,37,Male,8.6,4.0,Non-Vegetarian,7.8,High,340,487.79,70.0,54.4
U53218,45,Male,8.2,9.0,Vegetarian,5.9,High,333,451.39,42.0,38.66
U53219,54,Female,5.9,8.0,Non-Vegetarian,5.9,Low,29,585.57,41.0,4.27
U53220,27,Male,8.1,8.0,Non-Vegetarian,8.7,Low,233,213.12,96.0,89.97
U53221,37,Female,8.9,8.0,Non-Vegetarian,5.8,Low,250,218.93,46.0,69.61
U53222,53,Female,9.6,10.0,Non-Vegetarian,8.6,Medium,478,544.04,55.0,18.57
U53223,30,Male,7.1,4.0,Vegetarian,3.8,Low,419,320.15,82.0,74.76
U53224,35,Female,8.1,9.0,Vegetarian,8.9,Medium,443,563.15,59.0,16.63
U53225,41,Female,9.3,4.0,Non-Vegetarian,5.2,Low,4,380.57,44.0,56.29
U53226,47,Male,,9.0,Non-Vegetarian,2.5,Medium,162,329.65,85.0,82.77
U53227,33,Female,9.0,10.0,Non-Vegetarian,9.0,Medium,242,340.19,57.0,56.46
U53228,28,Female,8.4,3.0,Non-Vegetarian,9.5,High,67,516.18,68.0,53.18
U53229,56,Male,,1.0,Non-Vegetarian,1.6,Low,233,262.76,73.0,90.85
U53230,45,Male,8.8,10.0,Vegetarian,11.7,Low,407,567.77,65.0,4.78
U53231,19,Female,6.3,7.0,Vegetarian,8.9,Medium,33,417.74,60.0,49.97
U53232,32,Male,6.5,2.0,Vegetarian,9.3,Low,333,309.37,52.0,57.83
U53233,50,Female,8.5,7.0,Non-Vegetarian,9.1,Medium,95,476.4,86.0,56.05
U53234,44,Male,8.1,8.0,Non-Vegetarian,8.2,Medium,444,327.42,50.0,54.45
U53235,39,Male,5.9,2.0,Non-Vegetarian,6.5,High,485,473.95,92.0,65.36
U53236,47,Female,4.6,5.0,Vegetarian,9.6,Low,439,496.68,80.0,28.24
U53237,37,Female,9.8,6.0,Non-Vegetarian,11.7,Medium,50,243.52,56.0,81.46
U53238,41,Female,7.8,7.0,Non-Vegetarian,7.6,Medium,137,466.8,51.0,40.16
U53239,18,Male,8.9,7.0,Vegetarian,7.7,Medium,13,218.38,45.0,83.09
U53240,55,Female,4.1,6.0,Non-Vegetarian,9.0,Medium,359,417.29,93.0,57.47
U53241,56,Female,,4.0,Vegetarian,1.6,High,398,378.7,64.0,70.32
U53242,41,Female,6.3,1.0,Non-Vegetarian,3.3,Medium,476,564.14,80.0,47.11
U53243,18,Male,4.2,1.0,Vegetarian,5.2,Medium,493,437.65,69.0,55.3
U53244,32,Female,6.2,3.0,Non-Vegetarian,5.3,Low,44,444.92,78.0,57.42
U53245,33,Female,9.8,6.0,Non-Vegetarian,11.2,High,394,570.86,80.0,37.78
U53246,22,Male,6.9,2.0,Non-Vegetarian,4.3,High,326,306.51,63.0,87.24
U53247,22,Female,,8.0,Vegetarian,9.8,Low,386,403.19,82.0,39.98
U53248,39,Male,,9.0,Non-Vegetarian,5.1,High,57,489.56,43.0,37.92
U53249,28,Female,8.5,4.0,Non-Vegetarian,7.9,Low,281,251.0,81.0,85.2
U53250,50,Female,8.0,3.0,Non-Vegetarian,5.5,High,124,340.35,54.0,79.54
U53251,32,Female,7.5,9.0,Non-Vegetarian,10.6,Low,291,537.37,54.0,7.72
U53252,36,Female,6.9,,Vegetarian,3.1,Medium,420,486.29,99.0,58.2
U53253,57,Male,7.6,4.0,Non-Vegetarian,8.2,Medium,210,468.81,87.0,61.06
U53254,59,Female,4.7,8.0,Vegan,10.3,High,97,326.57,76.0,69.58
U53255,44,Male,7.9,5.0,Non-Vegetarian,6.6,Medium,210,450.27,73.0,58.15
U53256,36,Male,4.5,3.0,Vegetarian,9.6,Medium,246,336.28,50.0,57.63
U53257,58,Male,7.0,8.0,Non-Vegetarian,9.3,High,398,545.72,,34.14
U53258,25,Female,6.1,1.0,Non-Vegetarian,5.0,Medium,246,262.22,76.0,97.08
U53259,44,Female,7.8,5.0,Non-Vegetarian,9.3,Low,48,479.02,71.0,41.35
U53260,44,Female,4.3,5.0,Non-Vegetarian,8.7,Medium,1,222.37,79.0,92.97
U53261,54,Female,9.8,1.0,Non-Vegetarian,8.7,Low,179,311.38,84.0,86.07
U53262,28,Male,6.4,5.0,Non-Vegetarian,8.5,High,134,469.06,60.0,49.19
U53263,28,Male,7.9,1.0,Vegetarian,3.3,Low,16,275.28,96.0,100.0
U53264,18,Male,5.0,8.0,Vegetarian,9.6,High,371,332.87,42.0,47.7
U53265,21,Male,8.6,4.0,Non-Vegetarian,3.8,Medium,434,483.63,52.0,45.22
U53266,18,Male,9.8,2.0,Vegan,10.4,Low,434,553.52,85.0,36.57
U53267,53,Male,7.0,3.0,Non-Vegetarian,10.9,Medium,220,498.6,85.0,51.65
U53268,24,Male,6.5,8.0,Vegan,2.4,Low,334,455.46,91.0,51.31
U53269,59,Female,9.0,5.0,Vegetarian,10.1,Low,290,595.82,42.0,3.75
U53270,51,Female,4.1,3.0,Vegetarian,3.8,Low,477,486.82,98.0,49.82
U53271,55,Female,8.5,6.0,Vegan,9.5,Low,152,313.56,90.0,75.45
U53272,26,Male,8.0,10.0,Vegetarian,1.3,Medium,215,534.97,51.0,31.09
U53273,24,Female,4.7,4.0,Vegetarian,2.1,Low,489,534.58,58.0,23.37
U53274,56,Female,9.1,6.0,Non-Vegetarian,8.7,Low,424,369.89,72.0,54.02
U53275,36,Male,8.9,,Vegetarian,9.8,High,379,290.85,99.0,86.54
U53276,56,Female,8.6,2.0,Non-Vegetarian,9.6,Medium,349,437.6,68.0,57.89
U53277,33,Female,6.0,4.0,Vegetarian,11.0,Medium,233,573.93,45.0,14.69
U53278,35,Male,6.8,4.0,Non-Vegetarian,8.9,Medium,322,258.13,85.0,90.29
U53279,24,Male,6.1,2.0,Vegetarian,11.2,Medium,245,281.86,51.0,70.02
U53280,42,Male,4.6,9.0,Non-Vegetarian,6.4,High,403,314.78,,71.58
U53281,48,Female,5.5,3.0,Non-Vegetarian,9.7,High,31,433.07,47.0,51.15
U53282,40,Male,5.2,5.0,Non-Vegetarian,10.5,Low,226,465.24,79.0,37.09
U53283,40,Male,4.9,7.0,Vegetarian,4.8,Medium,182,539.28,82.0,41.08
U53284,50,Female,5.3,10.0,Non-Vegetarian,3.1,High,348,312.69,72.0,72.87
U53285,51,Male,6.0,5.0,Non-Vegetarian,8.5,High,237,331.84,83.0,80.7
U53286,26,Other,7.0,2.0,Non-Vegetarian,6.1,Medium,64,495.4,44.0,44.0
U53287,36,Female,4.1,7.0,Non-Vegetarian,11.7,Medium,379,411.45,59.0,35.0
U53288,50,Male,6.2,10.0,Vegetarian,1.7,Medium,266,232.55,87.0,94.27
U53289,49,Female,4.7,,Non-Vegetarian,1.4,High,235,449.67,84.0,61.65
U53290,29,Male,6.4,1.0,Non-Vegetarian,5.5,Low,103,395.74,40.0,49.53
U53291,31,Female,8.4,10.0,Vegetarian,6.9,Medium,425,360.55,96.0,70.86
U53292,30,Female,8.8,7.0,Non-Vegetarian,6.6,Medium,259,477.75,49.0,38.4
U53293,27,Male,7.3,2.0,Vegan,3.2,Low,267,573.57,94.0,46.86
U53294,50,Male,8.1,6.0,Non-Vegetarian,5.6,Low,38,497.59,78.0,46.11
U53295,45,Male,4.4,3.0,Vegan,9.8,Low,102,473.63,69.0,36.62
U53296,38,Male,4.6,1.0,Non-Vegetarian,5.6,Low,172,514.87,50.0,29.55
U53297,38,Female,8.1,8.0,Vegetarian,9.3,Medium,312,278.2,91.0,84.14
U53298,46,Female,7.5,3.0,Vegetarian,8.0,Medium,470,380.57,41.0,49.67
U53299,58,Female,6.1,4.0,Non-Vegetarian,7.6,High,460,467.52,78.0,54.68
U53300,49,Female,9.3,5.0,Vegan,1.6,High,192,370.91,86.0,93.54
U53301,32,Male,8.3,7.0,Non-Vegetarian,3.4,High,30,423.78,65.0,68.77
U53302,39,Male,6.0,7.0,Vegetarian,6.8,Medium,274,424.35,67.0,50.09
U53303,42,Male,5.3,7.0,Non-Vegetarian,8.0,Low,83,309.49,49.0,50.86
U53304,35,Male,7.2,2.0,Vegetarian,11.7,Low,15,381.88,76.0,61.9
U53305,53,Male,8.7,6.0,Non-Vegetarian,10.6,High,471,319.57,47.0,60.32
U53306,32,Male,,4.0,Vegetarian,1.2,Low,428,306.91,97.0,89.59
U53307,33,Male,7.8,5.0,Non-Vegetarian,4.8,Medium,28,405.91,79.0,74.69
U53308,30,Male,6.2,8.0,Non-Vegetarian,4.5,Low,236,512.18,85.0,37.07
U53309,43,Male,5.4,4.0,Non-Vegetarian,3.2,Medium,435,536.44,90.0,49.89
U53310,27,Female,4.0,2.0,Non-Vegetarian,3.8,Low,342,302.49,98.0,85.04
U53311,20,Female,5.3,5.0,Non-Vegetarian,3.2,Low,231,200.49,85.0,95.26
U53312,27,Male,5.7,5.0,Non-Vegetarian,3.8,Medium,470,220.03,93.0,100.0
U53313,43,Female,6.8,6.0,Non-Vegetarian,5.9,Medium,132,347.88,84.0,79.13
U53314,34,Male,5.7,8.0,Vegetarian,6.2,Low,421,331.54,87.0,60.92
U53315,22,Male,7.7,8.0,Vegetarian,2.7,Low,240,590.7,96.0,35.1
U53316,53,Female,6.4,,Non-Vegetarian,5.4,Medium,74,469.47,70.0,60.97
U53317,33,Female,7.0,1.0,Vegetarian,10.4,Low,445,422.31,79.0,51.61
U53318,39,Male,8.1,3.0,Vegetarian,5.6,Low,110,523.82,99.0,56.8
U53319,20,Male,4.2,5.0,Non-Vegetarian,2.6,Medium,271,547.33,75.0,40.36
U53320,24,Female,9.0,10.0,Vegan,9.2,Low,147,395.07,80.0,50.42
U53321,38,Female,7.7,9.0,Vegetarian,9.7,Low,7,426.91,53.0,33.06
U53322,42,Female,4.4,8.0,Vegetarian,3.4,Low,73,293.44,79.0,71.83
U53323,54,Male,8.2,10.0,Non-Vegetarian,10.9,Low,375,372.81,81.0,45.92
U53324,28,Female,8.4,1.0,Vegetarian,5.1,Medium,459,514.11,49.0,41.78
U53325,24,Male,9.1,10.0,Non-Vegetarian,8.3,Low,196,209.69,98.0,90.88
U53326,39,Male,8.5,5.0,Vegan,7.7,Medium,236,363.07,72.0,71.22
U53327,29,Female,6.4,9.0,Vegetarian,6.7,Medium,133,323.2,40.0,53.22
U53328,27,Male,9.4,10.0,Non-Vegetarian,7.2,Low,426,493.23,60.0,22.28
U53329,36,Female,6.6,10.0,Vegetarian,2.0,Low,157,487.98,68.0,34.73
U53330,59,Male,7.9,3.0,Non-Vegetarian,3.4,Medium,482,270.63,56.0,82.96
U53331,33,Female,9.6,10.0,Non-Vegetarian,4.0,Medium,219,417.84,41.0,44.68
U53332,21,Male,9.8,5.0,Non-Vegetarian,7.5,High,9,312.99,46.0,79.0
U53333,23,Male,5.2,9.0,Vegetarian,2.6,Medium,1,329.56,56.0,66.55
U53334,23,Male,9.4,5.0,Non-Vegetarian,9.3,Low,187,559.38,55.0,20.38
U53335,35,Female,5.2,4.0,Non-Vegetarian,9.0,High,439,486.36,48.0,33.06
U53336,52,Female,8.2,6.0,Non-Vegetarian,8.6,Medium,320,219.67,74.0,90.49
U53337,57,Female,5.8,4.0,Vegetarian,1.9,High,175,318.2,41.0,74.72
U53338,44,Female,8.0,10.0,Vegetarian,8.7,Low,239,234.15,74.0,71.14
U53339,20,Male,8.0,5.0,Non-Vegetarian,10.3,Low,366,346.22,54.0,47.53
U53340,23,Female,5.0,2.0,Non-Vegetarian,11.2,Low,275,506.91,89.0,38.72
U53341,46,Male,8.6,10.0,Non-Vegetarian,11.3,High,295,232.32,96.0,93.63
U53342,45,Female,5.4,1.0,Vegan,6.7,Low,449,264.74,73.0,77.15
U53343,45,Female,5.8,7.0,Non-Vegetarian,4.0,Medium,383,452.6,,59.51
U53344,43,Male,6.8,9.0,Vegetarian,3.0,Medium,135,306.43,85.0,84.83
U53345,37,Male,6.3,7.0,Non-Vegetarian,1.6,High,74,502.56,92.0,66.96
U53346,33,Female,7.7,6.0,Non-Vegetarian,5.0,Medium,156,324.26,59.0,73.24
U53347,41,Female,8.1,5.0,Vegetarian,1.6,Medium,123,515.88,,56.86
U53348,30,Female,9.2,6.0,Non-Vegetarian,11.1,Low,260,431.73,94.0,54.59
U53349,49,Female,6.7,2.0,Vegetarian,5.2,Low,168,522.42,71.0,41.67
U53350,25,Female,9.0,5.0,Non-Vegetarian,6.6,High,46,249.27,50.0,90.64
U53351,53,Male,4.9,5.0,Non-Vegetarian,10.3,Medium,389,496.89,62.0,29.75
U53352,28,Male,,1.0,Vegan,1.4,Low,186,475.83,85.0,69.58
U53353,30,Female,5.9,7.0,Non-Vegetarian,8.7,Medium,450,208.93,76.0,83.93
U53354,46,Female,,2.0,Vegetarian,7.9,High,350,417.66,44.0,51.94
U53355,46,Female,,3.0,Vegetarian,6.9,Medium,50,218.85,59.0,95.08
U53356,51,Female,4.7,6.0,Vegetarian,4.7,High,54,529.99,,58.94
U53357,36,Female,7.7,6.0,Non-Vegetarian,9.7,Low,232,316.83,90.0,71.4
U53358,33,Male,4.9,3.0,Non-Vegetarian,8.5,High,439,301.36,41.0,62.54
U53359,59,Male,6.9,7.0,Non-Vegetarian,8.4,Low,429,249.1,47.0,55.6
U53360,48,Male,7.4,7.0,Vegan,11.7,Medium,296,472.53,42.0,24.58
U53361,44,Male,7.4,9.0,Non-Vegetarian,3.5,Medium,444,496.76,96.0,52.88
U53362,31,Female,7.7,10.0,Vegetarian,9.2,High,264,369.86,99.0,74.18
U53363,46,Male,9.7,7.0,Non-Vegetarian,2.6,Low,415,332.59,,81.77
U53364,40,Male,7.6,2.0,Vegetarian,8.9,Medium,349,354.93,70.0,71.71
U53365,45,Female,8.0,1.0,Vegetarian,10.8,Medium,98,333.15,,80.82
U53366,55,Female,9.3,1.0,Vegetarian,9.9,High,111,368.87,66.0,81.05
U53367,27,Male,5.6,7.0,Non-Vegetarian,6.1,Low,443,361.9,82.0,54.87
U53368,43,Female,10.0,7.0,Vegetarian,1.1,Medium,220,524.35,54.0,44.56
U53369,40,Male,4.7,8.0,Vegetarian,1.1,High,477,340.1,59.0,65.03
U53370,56,Female,6.2,6.0,Non-Vegetarian,9.3,High,33,297.99,92.0,92.13
U53371,35,Male,5.1,10.0,Vegan,6.1,Low,382,207.72,72.0,69.79
U53372,21,Female,8.3,9.0,Vegetarian,3.5,Low,55,557.87,70.0,29.27
U53373,28,Female,9.6,4.0,Non-Vegetarian,10.2,High,233,397.4,59.0,64.51
U53374,57,Female,5.5,9.0,Non-Vegetarian,1.5,Medium,19,345.58,59.0,67.27
U53375,57,Female,5.8,5.0,Non-Vegetarian,10.0,Medium,114,261.97,55.0,73.16
U53376,30,Other,4.7,9.0,Vegetarian,1.8,Low,438,509.49,48.0,14.02
U53377,42,Male,6.2,6.0,Vegan,7.3,Medium,328,348.85,62.0,60.75
U53378,24,Female,5.1,,Non-Vegetarian,2.3,High,417,594.39,97.0,47.84
U53379,47,Male,5.9,9.0,Vegan,11.0,Medium,485,336.67,93.0,62.99
U53380,23,Male,7.7,9.0,Non-Vegetarian,9.9,Low,2,258.79,40.0,54.38
U53381,58,Male,6.3,8.0,Non-Vegetarian,10.8,Low,170,274.65,79.0,65.72
U53382,49,Male,4.5,3.0,Vegan,5.0,Medium,458,364.63,93.0,77.07
U53383,54,Male,5.1,4.0,Vegetarian,7.7,Medium,8,547.88,45.0,26.68
U53384,38,Female,,7.0,Non-Vegetarian,6.1,Medium,165,483.67,93.0,58.04
U53385,46,Male,7.8,1.0,Non-Vegetarian,2.0,High,64,392.35,92.0,99.93
U53386,42,Female,4.7,4.0,Non-Vegetarian,11.6,High,360,524.06,96.0,47.46
U53387,27,Male,,7.0,Non-Vegetarian,5.9,Medium,477,213.1,81.0,94.39
U53388,36,Male,6.1,8.0,Non-Vegetarian,8.3,Low,329,355.92,50.0,37.85
U53389,21,Female,5.9,6.0,Vegetarian,8.7,Low,99,436.76,94.0,53.98
U53390,46,Male,7.3,9.0,Vegetarian,5.2,Low,81,264.46,59.0,67.6
U53391,34,Female,4.5,2.0,Non-Vegetarian,3.1,Low,38,514.71,61.0,39.3
U53392,51,Female,7.5,8.0,Vegetarian,8.8,Low,213,211.63,47.0,64.77
U53393,22,Female,6.1,9.0,Non-Vegetarian,5.2,Medium,269,313.8,88.0,77.72
U53394,23,Female,8.1,5.0,Non-Vegetarian,2.2,Medium,302,356.65,61.0,72.92
U53395,55,Male,5.1,3.0,Non-Vegetarian,11.5,Low,390,288.34,44.0,48.09
U53396,52,Female,7.3,9.0,Vegetarian,8.7,Medium,68,555.6,94.0,41.59
U53397,21,Male,5.9,2.0,Vegan,3.1,Low,188,276.78,73.0,84.76
U53398,44,Male,9.8,6.0,Non-Vegetarian,11.3,Low,99,367.11,64.0,54.48
U53399,58,Female,6.3,3.0,Vegetarian,1.4,High,452,593.48,62.0,37.55
U53400,18,Female,9.0,9.0,Vegan,1.4,Low,265,349.0,64.0,61.43
U53401,33,Male,4.6,6.0,Non-Vegetarian,1.8,Low,143,263.52,85.0,85.22
U53402,42,Male,4.5,4.0,Non-Vegetarian,7.5,High,340,436.3,51.0,45.73
U53403,57,Female,8.8,8.0,Non-Vegetarian,3.3,Medium,406,225.49,70.0,90.95
U53404,21,Male,9.8,6.0,Non-Vegetarian,11.2,Low,231,417.38,78.0,50.62
U53405,53,Female,6.4,2.0,Non-Vegetarian,9.4,Medium,37,327.42,74.0,81.39
U53406,28,Male,9.5,7.0,Non-Vegetarian,5.9,Low,116,276.31,46.0,65.78
U53407,35,Male,5.4,7.0,Non-Vegetarian,5.0,Low,133,342.68,88.0,68.53
U53408,40,Male,9.8,2.0,Non-Vegetarian,3.8,Medium,131,449.46,68.0,71.37
U53409,22,Male,8.1,6.0,Vegan,9.9,Low,143,333.23,,59.45
U53410,56,Female,9.4,3.0,Non-Vegetarian,3.8,Medium,105,476.3,77.0,69.12
U53411,34,Male,9.1,10.0,Non-Vegetarian,11.8,Low,323,440.64,95.0,43.1
U53412,58,Female,4.7,10.0,Non-Vegetarian,7.3,High,202,562.48,79.0,30.16
U53413,30,Female,4.8,4.0,Non-Vegetarian,7.4,Medium,120,351.84,89.0,78.96
U53414,21,Male,6.6,1.0,Non-Vegetarian,11.1,Medium,462,380.46,50.0,51.9
U53415,47,Male,4.4,3.0,Non-Vegetarian,3.0,High,199,230.04,67.0,99.48
U53416,32,Male,6.7,1.0,Non-Vegetarian,9.1,Low,386,533.13,89.0,40.68
U53417,25,Male,6.2,3.0,Non-Vegetarian,9.4,Medium,374,214.75,54.0,81.03
U53418,23,Male,,7.0,Non-Vegetarian,1.1,Medium,160,422.27,73.0,61.87
U53419,21,Male,9.0,,Vegan,9.7,Low,349,428.81,57.0,36.5
U53420,43,Female,8.5,4.0,Non-Vegetarian,7.5,Medium,5,214.84,78.0,100.0
U53421,42,Male,8.1,9.0,Vegetarian,5.6,Low,442,585.98,56.0,6.3
U53422,38,Male,5.9,7.0,Non-Vegetarian,10.3,Medium,20,248.09,79.0,85.1
U53423,46,Male,7.8,8.0,Vegan,1.2,Low,359,577.0,77.0,27.95
U53424,27,Male,4.9,2.0,Non-Vegetarian,3.7,Medium,384,273.41,43.0,73.5
